"";"nom";"prenom";"age";"minutes";"Competition";"year";"saison";"lien"
"243";"Trinder";"Henry";23;763;"Premiership";1989;"11/12";"http://www.itsrugby.fr/joueur_12565.html"
"244";"Trinder";"Henry";22;726;"Premiership";1989;"10/11";"http://www.itsrugby.fr/joueur_12565.html"
"245";"Trinder";"Henry";21;80;"Premiership";1989;"09/10";"http://www.itsrugby.fr/joueur_12565.html"
"246";"Trinder";"Henry";20;203;"Premiership";1989;"08/09";"http://www.itsrugby.fr/joueur_12565.html"
"247";"Trinder";"Henry";19;15;"Premiership";1989;"07/08";"http://www.itsrugby.fr/joueur_12565.html"
"248";"Miller";"Rob";25;1138;"Premiership";1989;"14/15";"http://www.itsrugby.fr/joueur_12577.html"
"249";"Miller";"Rob";24;1020;"Premiership";1989;"13/14";"http://www.itsrugby.fr/joueur_12577.html"
"250";"Miller";"Rob";23;996;"Premiership";1989;"12/13";"http://www.itsrugby.fr/joueur_12577.html"
"251";"Miller";"Rob";22;1595;"Premiership";1989;"11/12";"http://www.itsrugby.fr/joueur_12577.html"
"252";"Miller";"Rob";21;451;"Premiership";1989;"10/11";"http://www.itsrugby.fr/joueur_12577.html"
"253";"Miller";"Rob";20;43;"Premiership";1989;"09/10";"http://www.itsrugby.fr/joueur_12577.html"
"254";"Miller";"Rob";19;153;"Premiership";1989;"08/09";"http://www.itsrugby.fr/joueur_12577.html"
"255";"Miller";"Rob";18;227;"Premiership";1989;"07/08";"http://www.itsrugby.fr/joueur_12577.html"
"256";"Chavancy";"Henry";25;1819;"Top 14";1988;"12/13";"http://www.itsrugby.fr/joueur_12705.html"
"257";"Chavancy";"Henry";24;1725;"Top 14";1988;"11/12";"http://www.itsrugby.fr/joueur_12705.html"
"258";"Chavancy";"Henry";23;1734;"Top 14";1988;"10/11";"http://www.itsrugby.fr/joueur_12705.html"
"259";"Chavancy";"Henry";22;1475;"Top 14";1988;"09/10";"http://www.itsrugby.fr/joueur_12705.html"
"260";"Clark";"James";18;1;"Premiership";1989;"07/08";"http://www.itsrugby.fr/joueur_12708.html"
"261";"Kitchener";"Graham";25;1413;"Premiership";1989;"14/15";"http://www.itsrugby.fr/joueur_12889.html"
"262";"Kitchener";"Graham";24;784;"Premiership";1989;"13/14";"http://www.itsrugby.fr/joueur_12889.html"
"263";"Kitchener";"Graham";23;1297;"Premiership";1989;"12/13";"http://www.itsrugby.fr/joueur_12889.html"
"264";"Kitchener";"Graham";22;442;"Premiership";1989;"11/12";"http://www.itsrugby.fr/joueur_12889.html"
"265";"Kitchener";"Graham";20;573;"Premiership";1989;"09/10";"http://www.itsrugby.fr/joueur_12889.html"
"266";"Kitchener";"Graham";19;227;"Premiership";1989;"08/09";"http://www.itsrugby.fr/joueur_12889.html"
"267";"Kitchener";"Graham";18;15;"Premiership";1989;"07/08";"http://www.itsrugby.fr/joueur_12889.html"
"268";"Lauret";"Wenceslas";25;971;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_13626.html"
"269";"Lauret";"Wenceslas";24;836;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_13626.html"
"270";"Lauret";"Wenceslas";23;1314;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_13626.html"
"271";"Lauret";"Wenceslas";22;810;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_13626.html"
"272";"Lauret";"Wenceslas";21;392;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_13626.html"
"273";"Lauret";"Wenceslas";20;244;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_13626.html"
"274";"Gray";"Joe";25;268;"Premiership";1988;"13/14";"http://www.itsrugby.fr/joueur_13653.html"
"275";"Gray";"Joe";24;1263;"Premiership";1988;"12/13";"http://www.itsrugby.fr/joueur_13653.html"
"276";"Gray";"Joe";23;959;"Premiership";1988;"11/12";"http://www.itsrugby.fr/joueur_13653.html"
"277";"Gray";"Joe";22;838;"Premiership";1988;"10/11";"http://www.itsrugby.fr/joueur_13653.html"
"278";"Gray";"Joe";21;33;"Premiership";1988;"09/10";"http://www.itsrugby.fr/joueur_13653.html"
"279";"Gray";"Joe";20;136;"Premiership";1988;"08/09";"http://www.itsrugby.fr/joueur_13653.html"
"280";"Lawes";"Courtney";25;1071;"Premiership";1989;"13/14";"http://www.itsrugby.fr/joueur_13654.html"
"281";"Lawes";"Courtney";24;1244;"Premiership";1989;"12/13";"http://www.itsrugby.fr/joueur_13654.html"
"282";"Lawes";"Courtney";23;564;"Premiership";1989;"11/12";"http://www.itsrugby.fr/joueur_13654.html"
"283";"Lawes";"Courtney";22;1033;"Premiership";1989;"10/11";"http://www.itsrugby.fr/joueur_13654.html"
"284";"Lawes";"Courtney";21;1265;"Premiership";1989;"09/10";"http://www.itsrugby.fr/joueur_13654.html"
"285";"Lawes";"Courtney";20;601;"Premiership";1989;"08/09";"http://www.itsrugby.fr/joueur_13654.html"
"286";"Smith";"Aaron";25;1202;"Super Rugby";1988;"13/14";"http://www.itsrugby.fr/joueur_13660.html"
"287";"Smith";"Aaron";24;984;"Super Rugby";1988;"12/13";"http://www.itsrugby.fr/joueur_13660.html"
"288";"Smith";"Aaron";23;903;"Super Rugby";1988;"11/12";"http://www.itsrugby.fr/joueur_13660.html"
"289";"Smith";"Aaron";22;322;"Super Rugby";1988;"10/11";"http://www.itsrugby.fr/joueur_13660.html"
"290";"Kervarec";"Kevin";23;60;"Top 14";1988;"11/12";"http://www.itsrugby.fr/joueur_13662.html"
"291";"Kervarec";"Kevin";22;51;"Top 14";1988;"10/11";"http://www.itsrugby.fr/joueur_13662.html"
"292";"Kervarec";"Kevin";21;27;"Top 14";1988;"09/10";"http://www.itsrugby.fr/joueur_13662.html"
"293";"Slimani";"Rabah";25;1303;"Top 14";1989;"14/15";"http://www.itsrugby.fr/joueur_13663.html"
"294";"Slimani";"Rabah";24;1125;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_13663.html"
"295";"Slimani";"Rabah";23;860;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_13663.html"
"296";"Slimani";"Rabah";22;468;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_13663.html"
"297";"Slimani";"Rabah";21;981;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_13663.html"
"298";"Slimani";"Rabah";20;397;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_13663.html"
"299";"Maynadier";"Clement";25;662;"Top 14";1988;"13/14";"http://www.itsrugby.fr/joueur_13664.html"
"300";"Maynadier";"Clement";21;562;"Top 14";1988;"09/10";"http://www.itsrugby.fr/joueur_13664.html"
"301";"Rallier";"Marc-Antoine";25;611;"Top 14";1988;"13/14";"http://www.itsrugby.fr/joueur_13665.html"
"302";"Rallier";"Marc-Antoine";24;265;"Top 14";1988;"12/13";"http://www.itsrugby.fr/joueur_13665.html"
"303";"Rallier";"Marc-Antoine";23;608;"Top 14";1988;"11/12";"http://www.itsrugby.fr/joueur_13665.html"
"304";"Rallier";"Marc-Antoine";21;228;"Top 14";1988;"09/10";"http://www.itsrugby.fr/joueur_13665.html"
"305";"Hezard";"Baptiste";23;6;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_13666.html"
"306";"Hezard";"Baptiste";22;143;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_13666.html"
"307";"Namy";"Guillaume";25;1821;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_13668.html"
"308";"Namy";"Guillaume";23;683;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_13668.html"
"309";"Namy";"Guillaume";22;112;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_13668.html"
"310";"Namy";"Guillaume";21;241;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_13668.html"
"311";"Namy";"Guillaume";20;80;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_13668.html"
"312";"Boukerou";"Russlan";25;134;"Top 14";1989;"14/15";"http://www.itsrugby.fr/joueur_13874.html"
"313";"Boukerou";"Russlan";23;74;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_13874.html"
"314";"Boukerou";"Russlan";22;270;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_13874.html"
"315";"Boukerou";"Russlan";21;188;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_13874.html"
"316";"Boukerou";"Russlan";20;28;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_13874.html"
"317";"Boukerou";"Russlan";19;80;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_13874.html"
"318";"Boukerou";"Russlan";18;57;"Top 14";1989;"07/08";"http://www.itsrugby.fr/joueur_13874.html"
"319";"Tranier";"Laurent";22;624;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_13878.html"
"320";"Tranier";"Laurent";21;621;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_13878.html"
"321";"Tranier";"Laurent";20;335;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_13878.html"
"322";"Tranier";"Laurent";19;672;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_13878.html"
"323";"Tranier";"Laurent";18;48;"Top 14";1989;"07/08";"http://www.itsrugby.fr/joueur_13878.html"
"324";"Gondrand";"Jeremy";21;248;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_13982.html"
"325";"Gondrand";"Jeremy";20;48;"Top 14";1990;"09/10";"http://www.itsrugby.fr/joueur_13982.html"
"326";"Gondrand";"Jeremy";19;102;"Top 14";1990;"08/09";"http://www.itsrugby.fr/joueur_13982.html"
"327";"Gondrand";"Jeremy";18;18;"Top 14";1990;"07/08";"http://www.itsrugby.fr/joueur_13982.html"
"328";"Tichit";"Antoine";25;1061;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_14020.html"
"329";"Petre";"Benjamin";23;506;"Top 14";1990;"12/13";"http://www.itsrugby.fr/joueur_14051.html"
"330";"Petre";"Benjamin";22;302;"Top 14";1990;"11/12";"http://www.itsrugby.fr/joueur_14051.html"
"331";"Petre";"Benjamin";21;162;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_14051.html"
"332";"Bernard";"Pierre";25;1691;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_14114.html"
"333";"Bernard";"Pierre";24;357;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_14114.html"
"334";"Bernard";"Pierre";23;1464;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_14114.html"
"335";"Bernard";"Pierre";22;812;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14114.html"
"336";"Bernard";"Pierre";21;230;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_14114.html"
"337";"Bernard";"Pierre";20;35;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_14114.html"
"338";"Bales";"Alexis";23;640;"Top 14";1990;"12/13";"http://www.itsrugby.fr/joueur_14189.html"
"339";"Bales";"Alexis";22;289;"Top 14";1990;"11/12";"http://www.itsrugby.fr/joueur_14189.html"
"340";"Bales";"Alexis";21;313;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_14189.html"
"341";"Guillot";"Jeremy";22;1168;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14374.html"
"342";"Guillot";"Jeremy";21;96;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_14374.html"
"343";"Guillot";"Jeremy";20;40;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_14374.html"
"344";"Geledan";"Benjamin";25;390;"Top 14";1990;"14/15";"http://www.itsrugby.fr/joueur_14386.html"
"345";"Geledan";"Benjamin";21;202;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_14386.html"
"346";"Taofifenua";"Romain";25;1197;"Top 14";1990;"15/16";"http://www.itsrugby.fr/joueur_14389.html"
"347";"Taofifenua";"Romain";24;1150;"Top 14";1990;"14/15";"http://www.itsrugby.fr/joueur_14389.html"
"348";"Taofifenua";"Romain";23;1467;"Top 14";1990;"13/14";"http://www.itsrugby.fr/joueur_14389.html"
"349";"Taofifenua";"Romain";22;1190;"Top 14";1990;"12/13";"http://www.itsrugby.fr/joueur_14389.html"
"350";"Taofifenua";"Romain";21;663;"Top 14";1990;"11/12";"http://www.itsrugby.fr/joueur_14389.html"
"351";"Taofifenua";"Romain";20;63;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_14389.html"
"352";"Cruden";"Aaron";25;911;"Super Rugby";1989;"13/14";"http://www.itsrugby.fr/joueur_14396.html"
"353";"Cruden";"Aaron";24;1414;"Super Rugby";1989;"12/13";"http://www.itsrugby.fr/joueur_14396.html"
"354";"Cruden";"Aaron";23;1440;"Super Rugby";1989;"11/12";"http://www.itsrugby.fr/joueur_14396.html"
"355";"Cruden";"Aaron";22;774;"Super Rugby";1989;"10/11";"http://www.itsrugby.fr/joueur_14396.html"
"356";"Cruden";"Aaron";21;625;"Super Rugby";1989;"09/10";"http://www.itsrugby.fr/joueur_14396.html"
"357";"Watremez";"Yvan";25;792;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_14412.html"
"358";"Watremez";"Yvan";24;932;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_14412.html"
"359";"Watremez";"Yvan";23;773;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_14412.html"
"360";"Watremez";"Yvan";22;240;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14412.html"
"361";"Cazenave";"Florian";23;1240;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_14424.html"
"362";"Cazenave";"Florian";22;1015;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_14424.html"
"363";"Cazenave";"Florian";21;1051;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14424.html"
"364";"Cazenave";"Florian";20;180;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_14424.html"
"365";"Cazenave";"Florian";19;15;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_14424.html"
"366";"Mondoulet";"Jerome";22;154;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14480.html"
"367";"Robinson";"Robbie";23;522;"Super Rugby";1989;"12/13";"http://www.itsrugby.fr/joueur_14486.html"
"368";"Robinson";"Robbie";22;955;"Super Rugby";1989;"11/12";"http://www.itsrugby.fr/joueur_14486.html"
"369";"Robinson";"Robbie";21;588;"Super Rugby";1989;"10/11";"http://www.itsrugby.fr/joueur_14486.html"
"370";"Robinson";"Robbie";20;310;"Super Rugby";1989;"09/10";"http://www.itsrugby.fr/joueur_14486.html"
"371";"Guyot";"Benoit";25;1556;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_14498.html"
"372";"Guyot";"Benoit";24;753;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_14498.html"
"373";"Guyot";"Benoit";23;1605;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_14498.html"
"374";"Guyot";"Benoit";22;507;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14498.html"
"375";"Guyot";"Benoit";21;354;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_14498.html"
"376";"Lapandry";"Alexandre";25;953;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_14504.html"
"377";"Lapandry";"Alexandre";24;1136;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_14504.html"
"378";"Lapandry";"Alexandre";23;1142;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_14504.html"
"379";"Lapandry";"Alexandre";22;1507;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14504.html"
"380";"Lapandry";"Alexandre";21;1120;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_14504.html"
"381";"Lapandry";"Alexandre";20;726;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_14504.html"
"382";"Clegg";"Rory";25;486;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14526.html"
"383";"Clegg";"Rory";24;530;"Premiership";1990;"13/14";"http://www.itsrugby.fr/joueur_14526.html"
"384";"Clegg";"Rory";23;73;"Premiership";1990;"12/13";"http://www.itsrugby.fr/joueur_14526.html"
"385";"Clegg";"Rory";22;344;"Premiership";1990;"11/12";"http://www.itsrugby.fr/joueur_14526.html"
"386";"Clegg";"Rory";21;425;"Premiership";1990;"10/11";"http://www.itsrugby.fr/joueur_14526.html"
"387";"Clegg";"Rory";20;478;"Premiership";1990;"09/10";"http://www.itsrugby.fr/joueur_14526.html"
"388";"Clegg";"Rory";19;554;"Premiership";1990;"08/09";"http://www.itsrugby.fr/joueur_14526.html"
"389";"Sinzelle";"Jeremy";25;1709;"Top 14";1990;"14/15";"http://www.itsrugby.fr/joueur_14542.html"
"390";"Sinzelle";"Jeremy";24;80;"Top 14";1990;"13/14";"http://www.itsrugby.fr/joueur_14542.html"
"391";"Sinzelle";"Jeremy";23;841;"Top 14";1990;"12/13";"http://www.itsrugby.fr/joueur_14542.html"
"392";"Sinzelle";"Jeremy";22;88;"Top 14";1990;"11/12";"http://www.itsrugby.fr/joueur_14542.html"
"393";"Sinzelle";"Jeremy";21;413;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_14542.html"
"394";"Sinzelle";"Jeremy";20;240;"Top 14";1990;"09/10";"http://www.itsrugby.fr/joueur_14542.html"
"395";"Sinzelle";"Jeremy";19;87;"Top 14";1990;"08/09";"http://www.itsrugby.fr/joueur_14542.html"
"396";"Doumayrou";"Geoffrey";25;932;"Top 14";1989;"14/15";"http://www.itsrugby.fr/joueur_14719.html"
"397";"Doumayrou";"Geoffrey";24;1172;"Top 14";1989;"13/14";"http://www.itsrugby.fr/joueur_14719.html"
"398";"Doumayrou";"Geoffrey";23;1042;"Top 14";1989;"12/13";"http://www.itsrugby.fr/joueur_14719.html"
"399";"Doumayrou";"Geoffrey";22;1007;"Top 14";1989;"11/12";"http://www.itsrugby.fr/joueur_14719.html"
"400";"Doumayrou";"Geoffrey";21;579;"Top 14";1989;"10/11";"http://www.itsrugby.fr/joueur_14719.html"
"401";"Doumayrou";"Geoffrey";20;1234;"Top 14";1989;"09/10";"http://www.itsrugby.fr/joueur_14719.html"
"402";"Doumayrou";"Geoffrey";19;373;"Top 14";1989;"08/09";"http://www.itsrugby.fr/joueur_14719.html"
"403";"Welch";"Will";25;1338;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14837.html"
"404";"Welch";"Will";24;1244;"Premiership";1990;"13/14";"http://www.itsrugby.fr/joueur_14837.html"
"405";"Welch";"Will";22;1450;"Premiership";1990;"11/12";"http://www.itsrugby.fr/joueur_14837.html"
"406";"Welch";"Will";21;953;"Premiership";1990;"10/11";"http://www.itsrugby.fr/joueur_14837.html"
"407";"Welch";"Will";20;627;"Premiership";1990;"09/10";"http://www.itsrugby.fr/joueur_14837.html"
"408";"Ovens";"Josh";23;128;"Premiership";1989;"12/13";"http://www.itsrugby.fr/joueur_14853.html"
"409";"Ovens";"Josh";22;284;"Premiership";1989;"11/12";"http://www.itsrugby.fr/joueur_14853.html"
"410";"Ovens";"Josh";21;234;"Premiership";1989;"10/11";"http://www.itsrugby.fr/joueur_14853.html"
"411";"Fearns";"Carl";25;698;"Premiership";1989;"13/14";"http://www.itsrugby.fr/joueur_14860.html"
"412";"Fearns";"Carl";24;947;"Premiership";1989;"12/13";"http://www.itsrugby.fr/joueur_14860.html"
"413";"Fearns";"Carl";23;749;"Premiership";1989;"11/12";"http://www.itsrugby.fr/joueur_14860.html"
"414";"Fearns";"Carl";22;1261;"Premiership";1989;"10/11";"http://www.itsrugby.fr/joueur_14860.html"
"415";"Fearns";"Carl";21;620;"Premiership";1989;"09/10";"http://www.itsrugby.fr/joueur_14860.html"
"416";"Fearns";"Carl";20;350;"Premiership";1989;"08/09";"http://www.itsrugby.fr/joueur_14860.html"
"417";"Gaskell";"James";25;1152;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14864.html"
"418";"Gaskell";"James";24;1304;"Premiership";1990;"13/14";"http://www.itsrugby.fr/joueur_14864.html"
"419";"Gaskell";"James";23;1252;"Premiership";1990;"12/13";"http://www.itsrugby.fr/joueur_14864.html"
"420";"Gaskell";"James";22;1416;"Premiership";1990;"11/12";"http://www.itsrugby.fr/joueur_14864.html"
"421";"Gaskell";"James";21;1223;"Premiership";1990;"10/11";"http://www.itsrugby.fr/joueur_14864.html"
"422";"Gaskell";"James";20;798;"Premiership";1990;"09/10";"http://www.itsrugby.fr/joueur_14864.html"
"423";"Gaskell";"James";19;15;"Premiership";1990;"08/09";"http://www.itsrugby.fr/joueur_14864.html"
"424";"Homer";"Thomas";25;421;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14877.html"
"425";"Homer";"Thomas";25;352;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14877.html"
"426";"Homer";"Thomas";24;182;"Premiership";1990;"13/14";"http://www.itsrugby.fr/joueur_14877.html"
"427";"Homer";"Thomas";23;1453;"Premiership";1990;"12/13";"http://www.itsrugby.fr/joueur_14877.html"
"428";"Homer";"Thomas";22;1514;"Premiership";1990;"11/12";"http://www.itsrugby.fr/joueur_14877.html"
"429";"Homer";"Thomas";21;652;"Premiership";1990;"10/11";"http://www.itsrugby.fr/joueur_14877.html"
"430";"Homer";"Thomas";20;883;"Premiership";1990;"09/10";"http://www.itsrugby.fr/joueur_14877.html"
"431";"Homer";"Thomas";19;720;"Premiership";1990;"08/09";"http://www.itsrugby.fr/joueur_14877.html"
"432";"Wray";"Jackson";25;1346;"Premiership";1990;"15/16";"http://www.itsrugby.fr/joueur_14879.html"
"433";"Wray";"Jackson";24;1151;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14879.html"
"434";"Wray";"Jackson";23;1203;"Premiership";1990;"13/14";"http://www.itsrugby.fr/joueur_14879.html"
"435";"Wray";"Jackson";22;1000;"Premiership";1990;"12/13";"http://www.itsrugby.fr/joueur_14879.html"
"436";"Wray";"Jackson";21;970;"Premiership";1990;"11/12";"http://www.itsrugby.fr/joueur_14879.html"
"437";"Wray";"Jackson";20;175;"Premiership";1990;"10/11";"http://www.itsrugby.fr/joueur_14879.html"
"438";"Farrell";"Owen";25;555;"Premiership";1991;"16/17";"http://www.itsrugby.fr/joueur_14883.html"
"439";"Farrell";"Owen";24;714;"Premiership";1991;"15/16";"http://www.itsrugby.fr/joueur_14883.html"
"440";"Farrell";"Owen";23;637;"Premiership";1991;"14/15";"http://www.itsrugby.fr/joueur_14883.html"
"441";"Farrell";"Owen";22;864;"Premiership";1991;"13/14";"http://www.itsrugby.fr/joueur_14883.html"
"442";"Farrell";"Owen";21;978;"Premiership";1991;"12/13";"http://www.itsrugby.fr/joueur_14883.html"
"443";"Farrell";"Owen";20;1243;"Premiership";1991;"11/12";"http://www.itsrugby.fr/joueur_14883.html"
"444";"Farrell";"Owen";19;1354;"Premiership";1991;"10/11";"http://www.itsrugby.fr/joueur_14883.html"
"445";"Williams";"Dan";20;16;"Premiership";1989;"08/09";"http://www.itsrugby.fr/joueur_14893.html"
"446";"Harrison";"Sam";25;513;"Premiership";1990;"14/15";"http://www.itsrugby.fr/joueur_14897.html"
"447";"Harrison";"Sam";24;24;"Premiership";1990;"13/14";"http://www.itsrugby.fr/joueur_14897.html"
"448";"Harrison";"Sam";23;854;"Premiership";1990;"12/13";"http://www.itsrugby.fr/joueur_14897.html"
"449";"Harrison";"Sam";22;397;"Premiership";1990;"11/12";"http://www.itsrugby.fr/joueur_14897.html"
"450";"Harrison";"Sam";21;10;"Premiership";1990;"10/11";"http://www.itsrugby.fr/joueur_14897.html"
"451";"Lamerat";"Remi";25;1242;"Top 14";1990;"14/15";"http://www.itsrugby.fr/joueur_15191.html"
"452";"Lamerat";"Remi";24;1791;"Top 14";1990;"13/14";"http://www.itsrugby.fr/joueur_15191.html"
"453";"Lamerat";"Remi";23;401;"Top 14";1990;"12/13";"http://www.itsrugby.fr/joueur_15191.html"
"454";"Lamerat";"Remi";22;100;"Top 14";1990;"11/12";"http://www.itsrugby.fr/joueur_15191.html"
"455";"Lamerat";"Remi";21;358;"Top 14";1990;"10/11";"http://www.itsrugby.fr/joueur_15191.html"
"456";"Lamerat";"Remi";20;341;"Top 14";1990;"09/10";"http://www.itsrugby.fr/joueur_15191.html"
