"";"nom";"prenom";"competition";"age";"minutes";"saison";"WC_U20";"lien"
"1085";"Catala";"Fabrice";"Top 14";21;25;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_22773.html"
"1086";"Fresia";"Florian";"Top 14";25;848;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_22796.html"
"1087";"Fresia";"Florian";"Top 14";24;632;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_22796.html"
"1088";"Fresia";"Florian";"Top 14";23;269;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_22796.html"
"1089";"Fresia";"Florian";"Top 14";22;259;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_22796.html"
"1090";"Fresia";"Florian";"Top 14";21;4;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_22796.html"
"1091";"Galletier";"Kelian";"Top 14";25;1431;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_22797.html"
"1092";"Galletier";"Kelian";"Top 14";24;689;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_22797.html"
"1093";"Galletier";"Kelian";"Top 14";23;543;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_22797.html"
"1094";"Galletier";"Kelian";"Top 14";22;673;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_22797.html"
"1095";"Galletier";"Kelian";"Top 14";21;177;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_22797.html"
"1096";"Galletier";"Kelian";"Top 14";20;63;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_22797.html"
"1097";"Gayraud";"Pierre";"Top 14";25;455;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_22798.html"
"1098";"Gayraud";"Pierre";"Top 14";23;317;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_22798.html"
"1099";"Gayraud";"Pierre";"Top 14";22;70;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_22798.html"
"1100";"Lourdelet";"Johann";"Top 14";23;4;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_22799.html"
"1101";"David";"Christophe";"Top 14";21;19;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_22800.html"
"1102";"Munoz";"Stephane";"Top 14";23;24;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_22801.html"
"1103";"Munoz";"Stephane";"Top 14";20;21;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_22801.html"
"1104";"Bezy";"Sebastien";"Top 14";25;1331;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_22802.html"
"1105";"Bezy";"Sebastien";"Top 14";24;1538;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_22802.html"
"1106";"Bezy";"Sebastien";"Top 14";23;1087;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_22802.html"
"1107";"Bezy";"Sebastien";"Top 14";22;621;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_22802.html"
"1108";"Bezy";"Sebastien";"Top 14";21;179;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_22802.html"
"1109";"Massot";"Eloi";"Top 14";20;62;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_22876.html"
"1110";"Mazoue";"Jean-Baptiste";"Top 14";20;80;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_23481.html"
"1111";"Acosta";"Louis";"Top 14";24;264;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_23491.html"
"1112";"Acosta";"Louis";"Top 14";23;149;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_23491.html"
"1113";"Acosta";"Louis";"Top 14";21;47;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_23491.html"
"1114";"Acosta";"Louis";"Top 14";20;5;"10/11";"not U20 WC";"http://www.itsrugby.fr/joueur_23491.html"
"1115";"Artru";"Yohann";"Top 14";23;648;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_23671.html"
"1116";"Artru";"Yohann";"Top 14";22;406;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_23671.html"
"1117";"Artru";"Yohann";"Top 14";21;824;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_23671.html"
"1118";"Artru";"Yohann";"Top 14";20;160;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_23671.html"
"1119";"Chateau";"Karl";"Top 14";22;280;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_23904.html"
"1120";"Chateau";"Karl";"Top 14";21;34;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_23904.html"
"1121";"Pujol";"Jean-Bernard";"Top 14";21;8;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_23929.html"
"1122";"Ecochard";"Tom";"Top 14";21;312;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_23932.html"
"1123";"Ecochard";"Tom";"Top 14";20;92;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_23932.html"
"1124";"Iribaren";"Teddy";"Top 14";25;956;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_23937.html"
"1125";"Iribaren";"Teddy";"Top 14";24;381;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_23937.html"
"1126";"Gau";"Maxime";"Top 14";25;688;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_23956.html"
"1127";"Yobo";"Jimmy";"Top 14";25;530;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24044.html"
"1128";"Yobo";"Jimmy";"Top 14";24;784;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24044.html"
"1129";"Yobo";"Jimmy";"Top 14";23;266;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24044.html"
"1130";"Suchier";"Thibaud";"Top 14";21;95;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24048.html"
"1131";"Moise";"Geoffrey";"Top 14";25;277;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_24095.html"
"1132";"Moise";"Geoffrey";"Top 14";24;110;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_24095.html"
"1133";"Lacroix";"Gabriel";"Top 14";24;749;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_24097.html"
"1134";"Lacroix";"Gabriel";"Top 14";23;1359;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24097.html"
"1135";"Lacroix";"Gabriel";"Top 14";22;1413;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24097.html"
"1136";"Domvo";"Darly";"Top 14";25;242;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24098.html"
"1137";"Domvo";"Darly";"Top 14";24;203;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24098.html"
"1138";"Domvo";"Darly";"Top 14";23;349;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24098.html"
"1139";"Domvo";"Darly";"Top 14";22;1650;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24098.html"
"1140";"Domvo";"Darly";"Top 14";21;257;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_24098.html"
"1141";"Domvo";"Darly";"Top 14";20;13;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_24098.html"
"1142";"Chauveau";"Andrew";"Top 14";21;80;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_24099.html"
"1143";"Chauveau";"Andrew";"Top 14";20;23;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_24099.html"
"1144";"Platon";"Theo";"Top 14";21;12;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24113.html"
"1145";"Babillot";"Mathieu";"Top 14";25;726;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_24115.html"
"1146";"Babillot";"Mathieu";"Top 14";24;1627;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_24115.html"
"1147";"Babillot";"Mathieu";"Top 14";23;1130;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24115.html"
"1148";"Babillot";"Mathieu";"Top 14";22;570;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24115.html"
"1149";"Babillot";"Mathieu";"Top 14";21;407;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24115.html"
"1150";"Babillot";"Mathieu";"Top 14";20;8;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24115.html"
"1151";"Atonio";"Uini";"Top 14";25;1332;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24152.html"
"1152";"Ugalde";"Matthieu";"Top 14";25;871;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_24154.html"
"1153";"Ugalde";"Matthieu";"Top 14";24;1123;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_24154.html"
"1154";"Ugalde";"Matthieu";"Top 14";23;1392;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_24154.html"
"1155";"Ugalde";"Matthieu";"Top 14";22;587;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_24154.html"
"1156";"Ugalde";"Matthieu";"Top 14";21;222;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_24154.html"
"1157";"Otazo";"Clement";"Top 14";23;94;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24155.html"
"1158";"Otazo";"Clement";"Top 14";20;381;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_24155.html"
"1159";"Dabti";"Jonah";"Top 14";21;37;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_24193.html"
"1160";"Escande";"Eric";"Top 14";25;750;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1161";"Escande";"Eric";"Top 14";24;703;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1162";"Escande";"Eric";"Top 14";23;566;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1163";"Escande";"Eric";"Top 14";22;663;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1164";"Escande";"Eric";"Top 14";21;281;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1165";"Escande";"Eric";"Top 14";20;157;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1166";"Escande";"Eric";"Top 14";19;489;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_24269.html"
"1167";"Boutemani";"Yassin";"Top 14";22;25;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_24270.html"
"1168";"Boutemani";"Yassin";"Top 14";21;68;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24270.html"
"1169";"Marmoiton";"Gregory";"Top 14";24;33;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_24323.html"
"1170";"Marmoiton";"Gregory";"Top 14";21;11;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24323.html"
"1171";"Danty";"Jonathan";"Top 14";25;1465;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1172";"Danty";"Jonathan";"Top 14";24;918;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1173";"Danty";"Jonathan";"Top 14";23;1190;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1174";"Danty";"Jonathan";"Top 14";22;1483;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1175";"Danty";"Jonathan";"Top 14";21;938;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1176";"Danty";"Jonathan";"Top 14";20;25;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1177";"Danty";"Jonathan";"Top 14";19;300;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_24324.html"
"1178";"Poirot";"Jefferson";"Top 14";25;648;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1179";"Poirot";"Jefferson";"Top 14";24;794;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1180";"Poirot";"Jefferson";"Top 14";23;528;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1181";"Poirot";"Jefferson";"Top 14";22;794;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1182";"Poirot";"Jefferson";"Top 14";21;405;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1183";"Poirot";"Jefferson";"Top 14";20;476;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1184";"Poirot";"Jefferson";"Top 14";19;106;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_24445.html"
"1185";"Perraux";"Ilian";"Top 14";24;12;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_24446.html"
"1186";"Perraux";"Ilian";"Top 14";22;60;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_24446.html"
"1187";"Perraux";"Ilian";"Top 14";20;221;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24446.html"
"1188";"Tomamichel";"Eric";"Top 14";23;339;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24505.html"
"1189";"Vaotoa";"Dimitri";"Top 14";23;7;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24640.html"
"1190";"Metz";"Fabrice";"Top 14";25;1294;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_24796.html"
"1191";"Metz";"Fabrice";"Top 14";24;265;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_24796.html"
"1192";"Metz";"Fabrice";"Top 14";23;629;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_24796.html"
"1193";"Metz";"Fabrice";"Top 14";22;943;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_24796.html"
"1194";"Metz";"Fabrice";"Top 14";21;14;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24796.html"
"1195";"Laranjeira";"Thomas";"Top 14";25;728;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24822.html"
"1196";"Laranjeira";"Thomas";"Top 14";24;885;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_24822.html"
"1197";"Laranjeira";"Thomas";"Top 14";23;573;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24822.html"
"1198";"Laranjeira";"Thomas";"Top 14";22;879;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_24822.html"
"1199";"Regard";"Thibaut";"Top 14";25;955;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_24831.html"
"1200";"Regard";"Thibaut";"Top 14";24;1969;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_24831.html"
"1201";"Regard";"Thibaut";"Top 14";23;763;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_24831.html"
"1202";"Regard";"Thibaut";"Top 14";21;397;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_24831.html"
"1203";"Brousse";"Charles";"Top 14";25;255;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_24838.html"
"1204";"Brousse";"Charles";"Top 14";24;277;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_24838.html"
"1205";"Brousse";"Charles";"Top 14";23;571;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_24838.html"
"1206";"Brousse";"Charles";"Top 14";22;226;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_24838.html"
"1207";"Brousse";"Charles";"Top 14";21;33;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_24838.html"
"1208";"Chabert";"Benjamin";"Top 14";25;3;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_24901.html"
"1209";"Chabert";"Benjamin";"Top 14";24;31;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_24901.html"
"1210";"Domenech";"Yohan";"Top 14";25;46;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_25198.html"
"1211";"Domenech";"Yohan";"Top 14";22;165;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_25198.html"
"1212";"Cotet";"Pascal";"Top 14";19;2;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_25203.html"
"1213";"Aliouat";"Johan";"Top 14";25;269;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_25205.html"
"1214";"Aliouat";"Johan";"Top 14";24;101;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_25205.html"
"1215";"Aliouat";"Johan";"Top 14";22;9;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_25205.html"
"1216";"Aliouat";"Johan";"Top 14";21;11;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_25205.html"
"1217";"Tolofua";"Christopher";"Top 14";23;610;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_25207.html"
"1218";"Tolofua";"Christopher";"Top 14";22;778;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_25207.html"
"1219";"Tolofua";"Christopher";"Top 14";21;268;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_25207.html"
"1220";"Tolofua";"Christopher";"Top 14";20;1280;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_25207.html"
"1221";"Tolofua";"Christopher";"Top 14";19;444;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_25207.html"
"1222";"Tolofua";"Christopher";"Top 14";18;557;"11/12";"U20 WC";"http://www.itsrugby.fr/joueur_25207.html"
"1223";"Kazubek";"Julien";"Top 14";23;90;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_25209.html"
"1224";"Kazubek";"Julien";"Top 14";22;114;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_25209.html"
"1225";"Jedrasiak";"Paul";"Top 14";25;1160;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_25210.html"
"1226";"Jedrasiak";"Paul";"Top 14";24;764;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_25210.html"
"1227";"Jedrasiak";"Paul";"Top 14";23;1060;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_25210.html"
"1228";"Jedrasiak";"Paul";"Top 14";22;546;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_25210.html"
"1229";"Jedrasiak";"Paul";"Top 14";21;119;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_25210.html"
"1230";"Cerqueira";"Steevy";"Top 14";24;299;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_25222.html"
"1231";"Cerqueira";"Steevy";"Top 14";21;65;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_25222.html"
"1232";"Selponi";"Enzo";"Top 14";22;360;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_25467.html"
"1233";"Selponi";"Enzo";"Top 14";21;84;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_25467.html"
"1234";"Placines";"Alban";"Top 14";21;38;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_25472.html"
"1235";"Goze";"Kevin";"Top 14";23;27;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_25481.html"
"1236";"Goze";"Kevin";"Top 14";22;163;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_25481.html"
"1237";"Goze";"Kevin";"Top 14";21;113;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_25481.html"
"1238";"Imperial";"Aurelien";"Top 14";22;160;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_25484.html"
"1239";"Willemse";"Paul";"Top 14";25;1285;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_25645.html"
"1240";"Willemse";"Paul";"Top 14";24;1062;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_25645.html"
"1241";"Willemse";"Paul";"Top 14";23;1748;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_25645.html"
"1242";"Willemse";"Paul";"Top 14";22;437;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_25645.html"
"1243";"Seneca";"Jordan";"Top 14";25;67;"16/17";"not U20 WC";"http://www.itsrugby.fr/joueur_26059.html"
"1244";"Seneca";"Jordan";"Top 14";24;59;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_26059.html"
"1245";"Seneca";"Jordan";"Top 14";23;177;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_26059.html"
"1246";"Ivanov Ekenov";"Theo";"Top 14";23;27;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_26157.html"
"1247";"Goumat";"Florian";"Top 14";23;68;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_26158.html"
"1248";"Thomas";"Teddy";"Top 14";25;394;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1249";"Thomas";"Teddy";"Top 14";24;1020;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1250";"Thomas";"Teddy";"Top 14";23;862;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1251";"Thomas";"Teddy";"Top 14";22;79;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1252";"Thomas";"Teddy";"Top 14";21;1055;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1253";"Thomas";"Teddy";"Top 14";20;1173;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1254";"Thomas";"Teddy";"Top 14";19;297;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_26166.html"
"1255";"Fernandez";"Romain";"Top 14";19;80;"11/12";"not U20 WC";"http://www.itsrugby.fr/joueur_26192.html"
"1256";"Jullien";"Clement";"Top 14";23;235;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_26197.html"
"1257";"Rey";"Thibaud";"Top 14";23;83;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_26198.html"
"1258";"Rey";"Thibaud";"Top 14";22;28;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_26198.html"
"1259";"Nouhaillaguet";"Geoffrey";"Top 14";22;80;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_26199.html"
"1260";"Metge";"Nicolas";"Top 14";25;482;"18/19";"not U20 WC";"http://www.itsrugby.fr/joueur_26202.html"
"1261";"Metge";"Nicolas";"Top 14";24;312;"17/18";"not U20 WC";"http://www.itsrugby.fr/joueur_26202.html"
"1262";"Metge";"Nicolas";"Top 14";22;63;"15/16";"not U20 WC";"http://www.itsrugby.fr/joueur_26202.html"
"1263";"Vartan";"Khatchik";"Top 14";25;739;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_26224.html"
"1264";"Vartan";"Khatchik";"Top 14";24;237;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_26224.html"
"1265";"Vartan";"Khatchik";"Top 14";23;279;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_26224.html"
"1266";"Fickou";"Gael";"Top 14";25;691;"18/19";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1267";"Fickou";"Gael";"Top 14";24;1296;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1268";"Fickou";"Gael";"Top 14";23;1105;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1269";"Fickou";"Gael";"Top 14";22;1132;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1270";"Fickou";"Gael";"Top 14";21;1178;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1271";"Fickou";"Gael";"Top 14";20;1408;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1272";"Fickou";"Gael";"Top 14";19;1324;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_26226.html"
"1273";"Martin";"Vincent";"Top 14";25;382;"17/18";"U20 WC";"http://www.itsrugby.fr/joueur_26227.html"
"1274";"Martin";"Vincent";"Top 14";24;587;"16/17";"U20 WC";"http://www.itsrugby.fr/joueur_26227.html"
"1275";"Martin";"Vincent";"Top 14";23;561;"15/16";"U20 WC";"http://www.itsrugby.fr/joueur_26227.html"
"1276";"Martin";"Vincent";"Top 14";22;436;"14/15";"U20 WC";"http://www.itsrugby.fr/joueur_26227.html"
"1277";"Martin";"Vincent";"Top 14";21;225;"13/14";"U20 WC";"http://www.itsrugby.fr/joueur_26227.html"
"1278";"Martin";"Vincent";"Top 14";20;1274;"12/13";"U20 WC";"http://www.itsrugby.fr/joueur_26227.html"
"1279";"Lagarde";"Charles";"Top 14";22;152;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_26232.html"
"1280";"Garrault";"Nicolas";"Top 14";24;293;"14/15";"not U20 WC";"http://www.itsrugby.fr/joueur_26708.html"
"1281";"Garrault";"Nicolas";"Top 14";23;111;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_26708.html"
"1282";"Garrault";"Nicolas";"Top 14";22;110;"12/13";"not U20 WC";"http://www.itsrugby.fr/joueur_26708.html"
"1283";"Haget";"Kevin";"Top 14";21;78;"13/14";"not U20 WC";"http://www.itsrugby.fr/joueur_26711.html"
